Resume_ID,Job_ID,Job_Title,Company,Similarity,Rank
46349752,3905856091,"Nursing Student II, Yawkey 5 Hematology/Oncology, Per Diem",Boston Medical Center (BMC),0.6604,1
46349752,3884832997,Professional Staff Nurse (Flex Full Time) - Pain Center,UPMC,0.6509,2
46349752,3894663080,Clinical RN - Psych G-PATH -Grossmont Hospital - Night Shift -Full Time,Sharp HealthCare,0.6467,3
26958533,3904396336,Sr. Mechanical Tech,"Daramic, LLC",0.492,1
26958533,3895493008,Lead Mechanic,The Fullington Auto Bus Company,0.4821,2
26958533,3903804253,Maintenance Technician,"Bradley Professional, A Division of the Bradley Group",0.4712,3
23110214,3901640108,IT Project Manager,The Select Group,0.3679,1
23110214,3904999555,Senior Project Manager,Intralox,0.3521,2
23110214,3898162952,Allscripts Analyst,ClinDCast,0.3353,3
17963031,3891254333,Logistics Manager,Bellmont Cabinet Company,0.3591,1
17963031,3889715399,Senior Operations Manager,DIGI America,0.3541,2
17963031,3903846628,Director - Imaging Logistics,GE HealthCare,0.3488,3
60624892,3891820924,Immediate Interviewing For Occupational Therapist Positions,Clarifi Staffing Solutions,0.3948,1
60624892,3901990484,Occupational Therapist,Easterseals Southern California,0.3829,2
60624892,3904727207,Certified Occupational Therapy Assistant,MGA Homecare,0.3816,3
23918545,3904998357,Medical Biller,A Step Above Health Management Systems,0.6856,1
23918545,3901995751,Medical Biller,Aspire365,0.679,2
23918545,3906229351,VHP Claims Examiner,County of Santa Clara,0.6526,3
20172393,3884833395,Clinical Research Assistant,Piper Companies,0.4721,1
20172393,3903456391,Medical Officer,"GAP Solutions, Inc.",0.4611,2
20172393,3903430624,Data Coordinator,WVU Hospitals — Ruby Memorial Hospital,0.4596,3
39082090,3905668620,"Medical Director, Surgical Services - 1936443",RightWorks,0.3034,1
39082090,3905376478,"Medical Director, Surgical Services - 1936443",RightWorks,0.3034,2
39082090,3905312122,"Medical Director, Surgical Services - 1936443",RightWorks,0.3034,3
98309114,3905251165,Clinical RN - Nursing Clinical Services,JPS Health Network,0.3572,1
98309114,3904430689,Performance Improvement RN,RUSH University Medical Center,0.3511,2
98309114,3895231605,Quality Improvement Specialist,Nemours,0.3506,3
16702198,3901372215,"Senior Health and Science Specialist, RD Sickle Cell Area Specialist (Florida)",Pfizer,0.3882,1
16702198,3902864679,"Vaccines Health & Science Professional - Annapolis, MD",Pfizer,0.3736,2
16702198,3891808122,"Neuroscience Health and Science Professional - Las Vegas, NV North",myGwork - LGBTQ+ Business Community,0.3664,3
45907524,3902916076,"Unit Coordinator, Medical Surgical, 40 Hours (Evenings)",Boston Medical Center (BMC),0.441,1
45907524,3904372169,000220 - Medical Assistants - Back Office Medical Assistant,Panoramic Health,0.4313,2
45907524,3887591902,PSR-Orthopedic-Foot and Ankle-Columbia,Prisma Health,0.431,3
12333703,3887889260,HVAC Technician II - Building Maintenance,"TDIndustries, Inc.",0.3783,1
12333703,3887892021,Electrical Building Technician III - Journeyman,"TDIndustries, Inc.",0.3614,2
12333703,3906250452,Electrical Technician,Resia,0.3595,3
15499825,3905836819,Medical Records Clerk,SPECTRAFORCE,0.4517,1
15499825,3906251377,"Medical Records Specialist, Pool - Huntingdon Valley Surgery Center",SCA Health,0.432,2
15499825,3898163534,Medical Coder and/or Biller,Healthcare IS,0.3992,3
85417107,3898174059,Talent Acquisition Manager,Hercules Industries,0.4706,1
85417107,3903839393,"Recruiter, Talent Acquisition",Paychex,0.4638,2
85417107,3900940684,Corporate Recruiter (100% onsite),Retail Options,0.4546,3
33750209,3900075982,Communicable Disease Specialist 1 or 2,Georgia Department of Public Health,0.3803,1
33750209,3899530020,Dependency Case Manager,Family Support Services,0.3709,2
33750209,3878329666,Medical Case Manager,Harmony Healthcare Inc.,0.3612,3
24548333,3882248468,Sales Director,,0.4659,1
24548333,3906221805,"Director of Sales, Natural Resources",SCS Global Services,0.4424,2
24548333,3888495835,Business Development Manager,,0.4385,3
16356151,3906256507,Nurse Practitioner,ChenMed,0.5626,1
16356151,3903834768,Care Coordinator RN,Rochester Regional Health,0.5595,2
16356151,3891280401,Triage Nurse,UPMC,0.5573,3
20736486,3901182361,Nursing Station Technician - NICU,Fairview Health Services,0.5509,1
20736486,3885843769,"RN, Registered Nurse Lead - ICU Neonatal",CHRISTUS Health,0.5314,2
20736486,3905856091,"Nursing Student II, Yawkey 5 Hematology/Oncology, Per Diem",Boston Medical Center (BMC),0.5313,3
18784594,3895804316,Senior Director Operations,"Penn Medicine, University of Pennsylvania Health System",0.3199,1
18784594,3890890646,Health Center Manager (San Mateo),Planned Parenthood Mar Monte,0.313,2
18784594,3901392083,Health Center Manager (Roseville),Planned Parenthood Mar Monte,0.313,3
85421438,3901977993,Specialist,Funnel Boost Media,0.502,1
85421438,3887478818,Senior Digital Strategist ,Carnegie,0.4771,2
85421438,3901960681,Digital Marketing Specialist,Fox Racing,0.4768,3
33803142,3901961700,Supv Clinical Nursing / Cardiac ICU,Children's Nebraska,0.4734,1
33803142,3885809516,Director Of Clinical Services,"Team Builders Recruiting and Consulting, LLC",0.4524,2
33803142,3903869553,Clinical Director,"Team Builders Recruiting and Consulting, LLC",0.4523,3
47996197,3891001480,Marketing Manager,UNLEADED,0.5851,1
47996197,3901960681,Digital Marketing Specialist,Fox Racing,0.5686,2
47996197,3885109963,US Marketing Specialist-Social Media,Roborock,0.5629,3
11605833,3905306932,"Medical Assistant, CMC - Briscoe Unit",The University of Texas Medical Branch,0.3159,1
11605833,3905836819,Medical Records Clerk,SPECTRAFORCE,0.3108,2
11605833,3902757669,Information Systems Security Officer (ISSO),Nisga'a CIOPS,0.3082,3
25451319,3904424243,Dialysis Facility Administrator,U.S. Renal Care,0.3876,1
25451319,3905284797,Dialysis Facility Administrator,U.S. Renal Care,0.3876,2
25451319,3895804316,Senior Director Operations,"Penn Medicine, University of Pennsylvania Health System",0.3831,3
91478356,3903879087,Patient Care Technician,MedStar Health,0.5816,1
91478356,3905332900,*Patient Care Technician - FT Nights | Pittsburgh LTACH,PAM Health Specialty Hospital of Pittsburgh,0.58,2
91478356,3905849884,"Patient Care Technician: Co-Op, Boston College",Boston Medical Center (BMC),0.5795,3
29134372,3906247368,Human Resources Director,ICMA - International City/County Management Association,0.3104,1
29134372,3906247699,Recruitment Manager,Children's Rescue Fund,0.3077,2
29134372,3905821383,Senior Human Resources Assistant,,0.3036,3
35579812,3895804217,Kitchen Leader,A Hiring Company,0.5116,1
35579812,3895804232,Kitchen Leader,A Hiring Company,0.5116,2
35579812,3895800676,Kitchen Leader,A Hiring Company,0.5116,3
12938200,3905212000,Social Worker,Intermountain Health,0.3696,1
12938200,3905340102,Social Worker,Intermountain Health,0.3693,2
12938200,3905391526,Social Worker,University of Utah Health,0.3635,3
31926950,3902302207,"Sr Executive Assistant,",Baxter International Inc.,0.3885,1
31926950,3891808187,"Senior Human Resources Representative,",Baxter International Inc.,0.3752,2
31926950,3905204847,HR Director - Front Line Care,Baxter International Inc.,0.3736,3
32563518,3904999555,Senior Project Manager,Intralox,0.5582,1
32563518,3904924043,Project Manager,Tree Top Staffing LLC,0.5578,2
32563518,3900957815,Project Manager- Fixed Installations,"GoVision, LLC",0.5552,3
29992154,3904389659,"Department Manager- Cafe - COFFEE101 @ Santa Fe College Gainesville, Florida",Barnes & Noble College,0.4511,1
29992154,3888949588,Cook,New Seasons Market,0.4253,2
29992154,3905333478,Customer Service Representative,Owens & Minor,0.4114,3
25974844,3904998357,Medical Biller,A Step Above Health Management Systems,0.6066,1
25974844,3901999607,Medical Biller,Alan E Gorenberg MD Inc,0.587,2
25974844,3898163534,Medical Coder and/or Biller,Healthcare IS,0.5843,3
18129173,3905855695,Radiologic Technologist,eTeam,0.321,1
18129173,3906091823,General Radiographer - Technologist,eTeam,0.321,2
18129173,3905373054,"Registered Radiology Tech, Shea Orthopedic Group",UofL Health,0.2986,3
26585242,3905288401,Business Analyst III,First Citizens Bank,0.3478,1
26585242,3904942861,Personal Lines Product Analyst I,Quincy Mutual Group,0.3426,2
26585242,3902838978,Business Data Analyst,Piper Companies,0.3282,3
26695839,3887476996,AP Data Entry Associate,Ascendo Resources,0.2918,1
26695839,3889744181,"Finance Analyst (Job #247) ($77,056 - $85,028)",Rural Community Assistance Corporation (RCAC),0.2853,2
26695839,3885108059,"Finance Analyst (Job #247) ($77,056 - $85,028)",Rural Community Assistance Corporation (RCAC),0.2853,3
10568183,3905285278,Pediatric Ambulatory Medical Assistant - (Rotating Shifts - Days & Evenings),Boston Medical Center (BMC),0.381,1
10568183,3904372169,000220 - Medical Assistants - Back Office Medical Assistant,Panoramic Health,0.3743,2
10568183,3906256358,"Medical Assistant Neurology (Full Time, Day shift)",Nicklaus Children's Health System,0.3743,3
24550866,3905289171,Operations Specialist II - R7300,CareSource,0.4233,1
24550866,3906229351,VHP Claims Examiner,County of Santa Clara,0.4046,2
24550866,3901995751,Medical Biller,Aspire365,0.4045,3
34594746,3891036113,Customer Account Specialist,PTA Plastics,0.4545,1
34594746,3905333478,Customer Service Representative,Owens & Minor,0.4523,2
34594746,3905886866,Customer Service Representative,Invincible Events Marketing,0.4253,3
25834360,3905849884,"Patient Care Technician: Co-Op, Boston College",Boston Medical Center (BMC),0.6234,1
25834360,3905332900,*Patient Care Technician - FT Nights | Pittsburgh LTACH,PAM Health Specialty Hospital of Pittsburgh,0.6228,2
25834360,3904389836,Certified Nursing Assistant - FT Nights | Oklahoma City LTACH,PAM Health Specialty Hospital of Oklahoma City,0.6186,3
27090089,3894897067,9th-12th Grade Lead Teacher- Premier High School (Windcrest) of San Antonio,Responsive Education Solutions,0.4101,1
27090089,3904363847,"Full Time Faculty, Physician Assistant",South University,0.4059,2
27090089,3901378709,"Exempt, Student Life & Development Coordinator",Whatcom Community College,0.4021,3
35422305,3903834768,Care Coordinator RN,Rochester Regional Health,0.5116,1
35422305,3902789386,"Associate Medical Director Population Health and Quality-MD,DO,NP,PA",Public Health Management Corporation,0.5105,2
35422305,3902877525,Practice Transformation Consultant,Elevation Health Partners,0.4803,3
18484846,3902916076,"Unit Coordinator, Medical Surgical, 40 Hours (Evenings)",Boston Medical Center (BMC),0.3468,1
18484846,3898176289,Medical Office LPN- Complete Endocrinology,Bryan Health,0.3423,2
18484846,3905371682,Certified Nurse Assistant Women's Health 1B PRN Days Edgewood,St. Elizabeth Healthcare,0.3385,3
18949843,3901942524,Revenue Cycle Manager,Synapticure Inc.,0.3825,1
18949843,3904385871,Patient Accounting Spec Sr,INTEGRIS Health,0.3454,2
18949843,3904386266,"Manager, Revenue Cycle A/R Management | Sharp HealthCare | Full time, days",Sharp HealthCare,0.3373,3
17539842,3900940763,Northeast: Long-Term Substitute Special Education Paraeducator - General,Stamford Public Schools,0.5667,1
17539842,3894897066,9th-12th Grade Teacher - Premier High School of Lubbock,Responsive Education Solutions,0.5515,2
17539842,3894897067,9th-12th Grade Lead Teacher- Premier High School (Windcrest) of San Antonio,Responsive Education Solutions,0.5343,3
36868767,3904431271,Surgical Technologist-Operating Room,Parkland Health,0.297,1
36868767,3901961819,HOSPITAL NAVIGATOR,Buckelew Programs Inc,0.2882,2
36868767,3904939792,Mental Health Professional,"The GEO Group, Inc.",0.2808,3
97169343,3898171814,Corporate Recruiter (100% onsite),Retail Options,0.423,1
97169343,3900940684,Corporate Recruiter (100% onsite),Retail Options,0.423,2
97169343,3898174059,Talent Acquisition Manager,Hercules Industries,0.3885,3
31395710,3905332900,*Patient Care Technician - FT Nights | Pittsburgh LTACH,PAM Health Specialty Hospital of Pittsburgh,0.6493,1
31395710,3904389836,Certified Nursing Assistant - FT Nights | Oklahoma City LTACH,PAM Health Specialty Hospital of Oklahoma City,0.6451,2
31395710,3906258338,*Certified Nursing Assistant (CNA) - PRN Days | Reno LTACH,PAM Health Specialty Hospital of Reno,0.6437,3
17576030,3886466252,Recreation Assistant,Center Line High School,0.3119,1
17576030,3901991143,Head Volleyball Coach,Incarnate Word Academy High School,0.2812,2
17576030,3901360489,Team Performance Dietitian,University of Michigan,0.2788,3
24444525,3902751695,Fitness Trainer,Troon,0.6166,1
24444525,3902845263,RECREATION SPECIALIST-SPORTS SPECIALIST,Navy Region Mid-Atlantic Fleet and Family Readiness (FFR),0.6166,2
24444525,3905390952,Personal Trainer,24 Hour Fitness,0.6116,3
10268614,3902953220," Director, Clinical Nutrition",NYU Langone Health,0.524,1
10268614,3902940783,Clinical Dietitian Adult Inpatient,University of Maryland Medical System,0.5206,2
10268614,3903842545,Dietitian - Dietary Manager - Full Time,Good Samaritan Society,0.5078,3
29792535,3902845263,RECREATION SPECIALIST-SPORTS SPECIALIST,Navy Region Mid-Atlantic Fleet and Family Readiness (FFR),0.6305,1
29792535,3903825552,Wellness Specialist (Part-Time),City of Memphis,0.6014,2
29792535,3900962714,Fitness Manager for Corporate Gym,Kinema Fitness Inc,0.5972,3
15932017,3886869042,Registered Dental Assistant,The Job Network,0.383,1
15932017,3887499132,Traveling Dental Assistant @ Advanced Dental Care - Riverview,Dental Care Alliance,0.3795,2
15932017,3887494681,Dental Assistant @ Florida Dental Centers - Pinellas Park,Dental Care Alliance,0.3779,3
23063986,3902844305,MWR Recreation Assistant (Party Rentals),Navy Region Southwest Fleet and Family Readiness (FFR),0.3546,1
23063986,3902844312,Recreation Assistant - Auto Skills Center,Navy Region Hawaii Fleet and Family Readiness (FFR),0.346,2
23063986,3901955231,Recreation Aid Tickets and Travel,Navy Region Southeast Fleet and Family Readiness (FFR),0.3337,3
10816645,3900962714,Fitness Manager for Corporate Gym,Kinema Fitness Inc,0.6445,1
10816645,3902751695,Fitness Trainer,Troon,0.6375,2
10816645,3902845263,RECREATION SPECIALIST-SPORTS SPECIALIST,Navy Region Mid-Atlantic Fleet and Family Readiness (FFR),0.631,3
11522068,3888411793,"Thrive Scholar Summer Academy Web Tech Fellow [Part Time, Summer Contract]",CodePath,0.3191,1
11522068,3888408574,"Thrive Scholar Summer Academy Web Lead Instructor [Full Time, Summer Contract]",CodePath,0.3137,2
11522068,3888405908,"Thrive Scholar Summer Academy Web Lead Instructor [Part Time, Summer Contract]",CodePath,0.3084,3
10568350,3906257328,Full-Time Servers,Paradies Lagardère,0.407,1
10568350,3898178322,Restaurant Manager,W3Global,0.36,2
10568350,3889707022,Restaurant Server,Selvin's Restaurant & Lounge,0.3521,3
18767449,3906098083,Associate Pastor,Vanderbloemen,0.3425,1
18767449,3902788105,Ministry Coordinator at the Deerfield Campus,,0.3303,2
18767449,3891860116,Director of Student Ministries,Menlo Church,0.3053,3
20457611,3891071499,Director of Finance,"City of Lakewood, Ohio",0.3499,1
20457611,3906247368,Human Resources Director,ICMA - International City/County Management Association,0.3226,2
20457611,3905660371,Bookkeeper (Southern California),Talent Focus Executive Search and Consulting,0.3216,3
54259150,3884849688,Group Fitness Instructor,,0.3915,1
54259150,3902845263,RECREATION SPECIALIST-SPORTS SPECIALIST,Navy Region Mid-Atlantic Fleet and Family Readiness (FFR),0.3851,2
54259150,3891251833,Personal Trainer,,0.3752,3
67032711,3886887011,Fitness Club Manager,LA Fitness,0.3036,1
67032711,3900962648,Fitness Manager District Support,LA Fitness,0.3016,2
67032711,3902845263,RECREATION SPECIALIST-SPORTS SPECIALIST,Navy Region Mid-Atlantic Fleet and Family Readiness (FFR),0.2881,3
